step,wallclock_sec,split,loss,tokens_per_sec,lr
7740,4084.901997,train,1.464290,64491.625068,2.00000000e-03
7760,4095.065401,train,1.431753,64482.334477,2.00000000e-03
7780,4105.228301,train,1.455966,64485.532402,2.00000000e-03
7800,4115.389533,train,1.485619,64496.114740,2.00000000e-03
7800,4118.757741,val,1.483629,,2.00000000e-03
7820,4129.483132,train,1.512707,46500.543071,2.00000000e-03
7840,4139.648801,train,1.479913,64467.962862,2.00000000e-03
7860,4149.815693,train,1.480161,64460.211836,2.00000000e-03
7880,4159.981412,train,1.431950,64467.649882,2.00000000e-03
7900,4170.148724,train,1.464075,64457.546954,2.00000000e-03
7920,4180.314271,train,1.440897,64468.738520,2.00000000e-03
7940,4190.481205,train,1.493939,64459.944280,2.00000000e-03
7960,4200.648773,train,1.492971,64455.923646,2.00000000e-03
7980,4210.815560,train,1.455116,64460.879981,2.00000000e-03
8000,4220.981229,train,1.497219,64467.964374,2.00000000e-03
8000,4224.352384,val,1.489220,,2.00000000e-03
8020,4235.076752,train,1.461746,46494.194963,2.00000000e-03
8040,4245.242818,train,1.491954,64465.447013,2.00000000e-03
8060,4255.409617,train,1.521197,64460.802886,2.00000000e-03
8080,4265.575765,train,1.409229,64464.925423,2.00000000e-03
8100,4275.740661,train,1.509856,64472.869633,2.00000000e-03
8120,4285.905868,train,1.457346,64470.894738,2.00000000e-03
8140,4296.071952,train,1.538651,64465.332112,2.00000000e-03
8160,4306.240260,train,1.508394,64451.235555,2.00000000e-03
8180,4316.407844,train,1.439623,64455.823892,2.00000000e-03
8200,4326.574966,train,1.444310,64458.754664,2.00000000e-03
8200,4329.946938,val,1.474116,,2.00000000e-03
8220,4340.591101,train,1.495098,46757.538196,2.00000000e-03
8240,4350.760778,train,1.451926,64442.559398,2.00000000e-03
8260,4360.929351,train,1.496853,64449.553630,2.00000000e-03
8280,4371.097869,train,1.478888,64449.902702,2.00000000e-03
8300,4381.266782,train,1.453878,64447.404884,2.00000000e-03
